sample_id,patient_id,label,split,gabor_f010_o000_real_mean,gabor_f010_o000_real_std,gabor_f010_o000_magnitude_mean,gabor_f010_o000_magnitude_std,gabor_f010_o000_magnitude_energy,gabor_f010_o045_real_mean,gabor_f010_o045_real_std,gabor_f010_o045_magnitude_mean,gabor_f010_o045_magnitude_std,gabor_f010_o045_magnitude_energy,gabor_f010_o090_real_mean,gabor_f010_o090_real_std,gabor_f010_o090_magnitude_mean,gabor_f010_o090_magnitude_std,gabor_f010_o090_magnitude_energy,gabor_f010_o135_real_mean,gabor_f010_o135_real_std,gabor_f010_o135_magnitude_mean,gabor_f010_o135_magnitude_std,gabor_f010_o135_magnitude_energy,gabor_f020_o000_real_mean,gabor_f020_o000_real_std,gabor_f020_o000_magnitude_mean,gabor_f020_o000_magnitude_std,gabor_f020_o000_magnitude_energy,gabor_f020_o045_real_mean,gabor_f020_o045_real_std,gabor_f020_o045_magnitude_mean,gabor_f020_o045_magnitude_std,gabor_f020_o045_magnitude_energy,gabor_f020_o090_real_mean,gabor_f020_o090_real_std,gabor_f020_o090_magnitude_mean,gabor_f020_o090_magnitude_std,gabor_f020_o090_magnitude_energy,gabor_f020_o135_real_mean,gabor_f020_o135_real_std,gabor_f020_o135_magnitude_mean,gabor_f020_o135_magnitude_std,gabor_f020_o135_magnitude_energy,gabor_f030_o000_real_mean,gabor_f030_o000_real_std,gabor_f030_o000_magnitude_mean,gabor_f030_o000_magnitude_std,gabor_f030_o000_magnitude_energy,gabor_f030_o045_real_mean,gabor_f030_o045_real_std,gabor_f030_o045_magnitude_mean,gabor_f030_o045_magnitude_std,gabor_f030_o045_magnitude_energy,gabor_f030_o090_real_mean,gabor_f030_o090_real_std,gabor_f030_o090_magnitude_mean,gabor_f030_o090_magnitude_std,gabor_f030_o090_magnitude_energy,gabor_f030_o135_real_mean,gabor_f030_o135_real_std,gabor_f030_o135_magnitude_mean,gabor_f030_o135_magnitude_std,gabor_f030_o135_magnitude_energy
2017,MR051644,2,val,0.00012109478221746233,0.006462969205949151,0.005742400949202418,0.007111721127912903,8.355174606260361e-05,7.379908204400209e-05,0.0058555754262473595,0.004900482359681497,0.0066729708985321465,6.854326797020646e-05,0.0001210947822174627,0.004507970679592197,0.003959797518086691,0.0049984935565887045,4.0664934219504316e-05,7.3799082044002e-05,0.005231810370622107,0.004419846985510941,0.005930967286895996,5.471142033356061e-05,0.0001804442201529292,0.00451739768832456,0.0031767365788051977,0.005540336218780436,4.078698070824926e-05,0.00010507477579094393,0.004049578925785031,0.002811507087280193,0.004987674721953722,3.278147123384289e-05,0.0001804442201529303,0.003470850706043224,0.002706272753465088,0.004092357931970174,2.4071305659506715e-05,0.00010507477579094391,0.003439087153567223,0.0025878426177188578,0.004115945063663827,2.3637933181180615e-05,0.00021013510068473265,0.004029160813871,0.0020845024845393806,0.005294434497961422,3.237618726125487e-05,0.00014306901107235992,0.003099446208337139,0.0016653308095263997,0.004052145687169064,1.91932113752007e-05,0.00021013510068472945,0.002823178949399704,0.0017820923161340685,0.003565850341301918,1.589114167978709e-05,0.0001430690110723599,0.002562529054779882,0.0015197373736512028,0.003286880954150859,1.3113188091631916e-05
2018,MR051644,2,val,8.191334557036391e-05,0.005255396181949687,0.0038119917552377975,0.006380495900576792,5.524200907927819e-05,4.9920645626085854e-05,0.003760387021236132,0.0027558972206130072,0.004546829077026026,2.826862414627184e-05,8.19133455703641e-05,0.006204894249930978,0.003886161735338721,0.007870304035946482,7.704393865144634e-05,4.992064562608581e-05,0.00467120260783264,0.003266956189425755,0.005740633058341843,4.3627870654154466e-05,0.00012205967499919477,0.005540855802182971,0.0029865583430333477,0.007243093669248839,6.13819366378547e-05,7.10767736023141e-05,0.002709344383592049,0.001299202766966928,0.003603102819387942,1.4670277756775855e-05,0.00012205967499919554,0.00535695266422717,0.0024473883372490624,0.007168454027413407,5.737644281644222e-05,7.107677360231412e-05,0.0027751015090610436,0.0013192925945968268,0.0036947297059460294,1.5391560550158058e-05,0.00014214377204082012,0.005399935206855221,0.0024361268603244023,0.0072266030589101474,5.8158505850643526e-05,9.677759131962402e-05,0.001695140834084444,0.000721643133027432,0.002283025962182411,5.732976355444571e-06,0.00014214377204081795,0.005160348794132117,0.0019687006431810825,0.007017008154364165,5.311418566087478e-05,9.677759131962403e-05,0.0017026241772225812,0.0007262592473060109,0.002292679032074008,5.783829638409304e-06
2019,MR051644,2,val,0.0002294852657796801,0.007788211879774085,0.006536562039492063,0.00887078407506809,0.00012141745340261029,0.00013985575304764888,0.009765802733522247,0.008263711382444246,0.01106300354829143,0.00019067897332184733,0.0002294852657796802,0.010911825797398024,0.008851629259612533,0.012644332574617405,0.0002382304868071595,0.00013985575304764885,0.006993646468263168,0.005633741680403384,0.008125287920208833,9.775934910780595e-05,0.0003419576720146305,0.005457874424024524,0.0037965853217942305,0.0067168480282502815,5.9530107540273095e-05,0.0001991259442196501,0.006744783427724499,0.004870152000562744,0.00819929245828841,9.094677732513047e-05,0.00034195767201463257,0.008273278460526293,0.006193746669535056,0.009923190135623587,0.00013683220027411387,0.00019912594421965003,0.0046863983554473205,0.0036510187465439675,0.005527865008805805,4.3887229443195083e-05,0.0003982245027178537,0.0043065631302234815,0.0025047653083154968,0.005540618948889856,3.6972307586538147e-05,0.000271128362672277,0.005435945064079497,0.0032809824072607477,0.006949345081328293,5.905824261613627e-05,0.0003982245027178474,0.0060743144809876325,0.00408771999722058,0.0075459074691504174,7.365017430865707e-05,0.00027112836267227696,0.0036507643118986544,0.002571099281197282,0.004472678587272765,2.6615405258821478e-05
2020,MR051644,2,val,0.00019114568300523704,0.006799293961437535,0.005077950643336494,0.00817121570028492,9.255434875674429e-05,0.00011649036964390453,0.007420825650392001,0.0063520795119729025,0.008351474800058394,0.00011009604546243628,0.00019114568300523694,0.011326164186159667,0.009512996121950315,0.012889595146492744,0.000256638758256731,0.0001164903696439045,0.00789783429785822,0.006384803552969208,0.009162128332338922,0.00012471031198825583,0.0002848275794702678,0.005491066234780241,0.003374861691266081,0.006988293668218191,6.0225939828433814e-05,0.00016585842442917292,0.005232216816606072,0.0038437041722183345,0.00631919724789341,5.470631562131228e-05,0.0002848275794702695,0.006979099323896406,0.005215223703475877,0.008373579479526492,9.731539157724381e-05,0.00016585842442917297,0.004909509910602228,0.0035675690798505338,0.005952575574863279,4.816070511396448e-05,0.00033169403840725795,0.004230184085854991,0.002183666501524101,0.005554680711577942,3.5622877197454545e-05,0.00022583156216590908,0.003939565284388501,0.0024827345920964703,0.004981386133781909,3.09781788686271e-05,0.00033169403840725285,0.0054006907054338325,0.0035148843372373125,0.006768445546448558,5.81662670193955e-05,0.00022583156216590908,0.0035379013338604232,0.0023101009657819182,0.0044311121440181525,2.49713213049717e-05
2021,MR051644,2,val,0.00019722912028449514,0.005141722709938699,0.003990209915951007,0.006083420677572216,5.292978231366693e-05,0.00012019781333933363,0.007293605731993958,0.005114029294223284,0.008954674547526862,0.00010633949187429929,0.0001972291202844959,0.00980085004842929,0.0073529946257708785,0.01175224421685632,0.00019218177409924828,0.00012019781333933368,0.006888948977919414,0.00486354521934437,0.008438441009267968,9.486135876750289e-05,0.0002938925538284007,0.003721967386637869,0.002496821706938449,0.004623842763465567,2.761404053749192e-05,0.00017113706481690165,0.005265032901749575,0.0030878415630286047,0.006772049414756222,5.5395418794267014e-05,0.0002938925538284025,0.007025516524906335,0.004104680727293302,0.00904262712202031,9.861750914091035e-05,0.00017113706481690163,0.0047384918299046815,0.0028737898361523677,0.006049976653097934,4.486088552540273e-05,0.0003422505932131495,0.004044940163404466,0.0020953100455838166,0.005305847457793269,3.2542341432495755e-05,0.00023301891854515583,0.004260362417692376,0.0020355163770122402,0.005665088038847667,3.6236549408979937e-05,0.0003422505932131444,0.006607374760518805,0.0030987336345264017,0.008795503871577747,8.696303849268436e-05,0.00023301891854515588,0.004355091816617653,0.002087770442420287,0.005788785502236629,3.7868823011148785e-05
2022,MR051644,2,val,3.442931004030602e-05,0.009572986695924986,0.006161380782366891,0.012055094602437482,0.00018328791901903738,2.0982336561950808e-05,0.005848158688449321,0.002993756390703319,0.007709809250118418,6.840373600008849e-05,3.4429310040306124e-05,0.0026814611225900458,0.0019003697578754543,0.003282634099608678,1.4387091848561291e-05,2.0982336561950798e-05,0.005358722837495793,0.0034787260416202373,0.006732911846672959,5.743363680771589e-05,5.130336656017018e-05,0.006895756291423504,0.00338852379903118,0.009143767349103035,9.509057487112345e-05,2.9874549232232542e-05,0.004310761195981881,0.002003090443446559,0.00575693462946993,3.715466765261701e-05,5.130336656017051e-05,0.0026646838508682697,0.0015481362663936457,0.0034347285758729224,1.4194086289241292e-05,2.9874549232232518e-05,0.003888869070355654,0.0020378667900858563,0.005107156519400362,3.0235948767788452e-05,5.974498982816045e-05,0.006147813385180625,0.0025832083310559856,0.008291910238904741,7.542874069169034e-05,4.0676957744756944e-05,0.003499623559207872,0.0015356237318292164,0.004703621556235002,2.448219599003567e-05,5.9744989828159543e-05,0.0026208589941234656,0.0013828068731082973,0.0034338897582974343,1.3703753720455556e-05,4.067695774475696e-05,0.0034823582879136834,0.0016316120267298128,0.0046453144740418815,2.424110436851236e-05
2023,MR051644,2,val,5.564369980713499e-05,0.011128082687699402,0.007527445468341894,0.013819630814363163,0.0002476446311241568,3.391107273246662e-05,0.0051854101948505225,0.0031202127604546947,0.006635154272609817,5.376099989183662e-05,5.564369980713523e-05,0.005241774074485808,0.003148466929762754,0.006712997941255664,5.497718536711248e-05,3.391107273246668e-05,0.006605716321130321,0.0038380586731025113,0.008516121415670092,8.725501834461217e-05,8.291508382327547e-05,0.008363827064736675,0.004119629182599536,0.011086413117641265,0.00013987990041713404,4.8282421210467136e-05,0.004028447186240796,0.0019974443223698475,0.005333808903276239,3.243930123763642e-05,8.2915083823276e-05,0.0040836215172977254,0.0019991233802870746,0.005416262585711895,3.333239468699291e-05,4.8282421210467157e-05,0.004802566580207349,0.002291918999046499,0.006392098762490483,4.611181928762266e-05,9.655820215643632e-05,0.007292702261749422,0.0029533383833382056,0.009869345823685637,0.00010612619459399983,6.574097544118695e-05,0.0036526507588152757,0.0015480460719176805,0.004926194489059155,2.666383878481655e-05,9.655820215643485e-05,0.0038113233690682466,0.0016066021074220504,0.005136679060140961,2.89666420984636e-05,6.574097544118696e-05,0.004038338112531644,0.0016165073222829949,0.005475707913350172,3.2596473075320235e-05
2024,MR051644,2,val,5.345374733767954e-05,0.0045225918205180245,0.00269992646209002,0.00580024896760287,4.093249098687209e-05,3.2576444774049955e-05,0.004673466953531396,0.0031354604837458984,0.00581723029470439,4.367128074675859e-05,5.345374733767977e-05,0.009268233697485662,0.005992706258129954,0.011657448480131064,0.00017180863336314006,3.257644477404993e-05,0.003313140226607749,0.002342850774576589,0.004056296412450317,2.1942490337591434e-05,7.965181964056905e-05,0.003908291627696121,0.0015606040166368678,0.00530085745349038,3.0534574638967645e-05,4.6382184383519226e-05,0.0032555474771835484,0.0015005012304255092,0.004351307411281328,2.1185380129980276e-05,7.965181964056955e-05,0.006412574971404296,0.0030219793744874087,0.008548871440606282,8.221556224784102e-05,4.638218438351922e-05,0.0023659983248701254,0.0011636292107474475,0.0031352933808592286,1.118409752416442e-05,9.275798984144651e-05,0.0037919960117017482,0.0012224972648379611,0.005210359617437806,2.8642346905562942e-05,6.315362751121736e-05,0.002416332559328268,0.000887171414307629,0.003297803759104733,1.1662582751929904e-05,9.275798984144506e-05,0.006096968069300503,0.0023814277903027453,0.008274275016880807,7.41348253754041e-05,6.315362751121734e-05,0.0023687541539883007,0.000879784856862877,0.0032300507375424515,1.1207249161463769e-05
2025,MR051644,2,val,2.1992733887861718e-05,0.00407604091567072,0.001938648509947896,0.005428532219889551,3.322732010750217e-05,1.3403084285229919e-05,0.004733920279882037,0.002631183156359659,0.006155872900154475,4.481789596516705e-05,2.1992733887861657e-05,0.005373758898589375,0.003303504985912331,0.00684398533566202,5.775328046670441e-05,1.3403084285229948e-05,0.0038777754448042745,0.0020423978136501035,0.005089281825961446,3.007217833326419e-05,3.2771533527344986e-05,0.0025714717849807268,0.000972842046523681,0.003503413619986315,1.3220328640189998e-05,1.9083246527889825e-05,0.003187854371813998,0.0014153293313197554,0.004279666168491653,2.031869962982605e-05,3.277153352734514e-05,0.0039084597982292114,0.0017888381400195383,0.005229224254462271,3.054472819464506e-05,1.9083246527889814e-05,0.0029557028290082402,0.0013194417624670374,0.003965513901162283,1.7466227064853433e-05,3.816386854356074e-05,0.002768408314758165,0.0008702291468912262,0.003811415317299765,1.5284185489046297e-05,2.5983602517765774e-05,0.0027951256426861355,0.0009860703983401973,0.0038270366187370297,1.5618544111636954e-05,3.816386854356017e-05,0.003828167087829895,0.0014244588456471252,0.005214535129730087,2.9220459622131514e-05,2.5983602517765777e-05,0.0027238558909325867,0.0009625685194630342,0.003728985528171012,1.4831871223970096e-05
2026,MR051644,2,val,2.3426473464112353e-05,0.002427472297387405,0.0013761128429795283,0.0031445658273204667,1.1781980798964853e-05,1.427685161591016e-05,0.003862661916022045,0.0021656388399159555,0.005014896380079448,2.9839177287886476e-05,2.342647346411239e-05,0.005583174643203419,0.003366573871143851,0.007142652448940864,6.235130363622941e-05,1.427685161591013e-05,0.002627587564846794,0.0017782588788994554,0.0032626816140105593,1.3807295954787297e-05,3.490795935017148e-05,0.0019075881627448003,0.0008630559293418031,0.0025550435597806037,7.273113129548383e-06,2.0327312223855186e-05,0.0026404001187723624,0.0011933288052985152,0.0035377175929113317,1.3939479404749527e-05,3.4907959350171714e-05,0.0045195334080772144,0.002113933463408435,0.006031540975774254,4.084820123016182e-05,2.0327312223855176e-05,0.002059334728022792,0.0010917635141636211,0.0026992267973524994,8.477772874404731e-06,4.065182883957151e-05,0.002010436030568107,0.000667020516087151,0.0027581912634075815,8.05253541441908e-06,2.767751285439053e-05,0.0019066752165603973,0.0006936338656915308,0.002604677715073525,7.265473939034815e-06,4.065182883957093e-05,0.004111431030209035,0.0015618046838596798,0.005593084230993451,3.3721825085513636e-05,2.767751285439054e-05,0.0019940805290807823,0.0007746114050606401,0.002710598579688941,7.947367489061724e-06
2027,MR051644,2,val,5.95988404410827e-05,0.00835062634040868,0.004890952258761034,0.010749935672866456,0.00013948253096824644,3.632146352549113e-05,0.0065122645575812895,0.004249088233846558,0.008168984828667908,8.47870639500197e-05,5.959884044108262e-05,0.008693647443065876,0.006334476589156202,0.010536312512962132,0.00015113947502937042,3.632146352549111e-05,0.006868557006426063,0.004641585436701723,0.008530985872043654,9.432203531520994e-05,8.880866779294823e-05,0.0046392100173628026,0.0022501448744853495,0.006161135111683095,4.302273782058696e-05,5.1714323954116286e-05,0.004461265923803379,0.0025143028546939757,0.005784366611227479,3.9780615938205545e-05,8.88086677929487e-05,0.005642955144647371,0.0035343095418665675,0.0071521828258595274,6.364506311224905e-05,5.171432395411628e-05,0.004964297614679275,0.002783629930943176,0.006443192894381254,4.9263330266647796e-05,0.00010342153565535086,0.004307427896736427,0.001729732187701402,0.0058305536162863375,3.6987328913559966e-05,7.041382796867923e-05,0.0035798122851153635,0.0016029043762293598,0.004799303218459796,2.5602613822053783e-05,0.00010342153565534928,0.00485929870438761,0.0024824905332673083,0.006396529042422436,4.70783430383155e-05,7.041382796867923e-05,0.003903335287540407,0.0017782312144598877,0.005223260314263959,3.0444554562644323e-05
2028,MR051644,2,val,7.964093107180451e-05,0.012168689297819255,0.008289783874275742,0.015080980114104156,0.00029615647788420714,4.853576263652806e-05,0.0048782604456433735,0.0037932177873696606,0.005760714545806043,4.757433326067891e-05,7.964093107180465e-05,0.006976030827306963,0.004919355009541724,0.008551841031651842,9.733403874054731e-05,4.8535762636528075e-05,0.0061536489336872,0.004435292781659077,0.007486150656293503,7.571427370776075e-05,0.00011867353354414506,0.007074515005689665,0.0035728804586201302,0.00934346747388147,0.00010006585920707057,6.910498390528627e-05,0.003675096776974409,0.0022548417164693687,0.004680680616160131,2.6993082196827717e-05,0.00011867353354414577,0.00435676403394485,0.0027609827852115663,0.005505577859085742,3.793441350268976e-05,6.910498390528627e-05,0.0038378508359469534,0.0023042613049684673,0.004912126573384976,2.94386076345298e-05,0.0001382004638263117,0.0065322264066943895,0.002571499050101047,0.00885589056131798,8.503940499871146e-05,9.409281754901223e-05,0.003364572833598059,0.0015119458023102488,0.004508783997456907,2.2615113244847066e-05,0.00013820046382630963,0.0037707322590291763,0.0018346245243160805,0.00499677407992491,2.8333598351031443e-05,9.409281754901222e-05,0.0031546563220469794,0.0014397730326674752,0.004219618368352803,1.987812556013686e-05
2029,MR051644,2,val,0.0002370771587915753,0.007803385613594516,0.006120685667135493,0.009187143924360392,0.00012186640652278993,0.00014448249851920847,0.00846899541665859,0.007375183414383679,0.009433388573223962,0.0001433821503692325,0.00023707715879157655,0.006338056340599557,0.005847999447923556,0.006800237649374502,8.044232963088467e-05,0.0001444824985192085,0.0077310361395733435,0.005899281098148807,0.009201668639016869,0.00011947222321724235,0.00035327040728637665,0.005714081563266286,0.0033214016269484145,0.007364211002302881,6.526331245393438e-05,0.00020571348202636725,0.006303218135582575,0.004227196041657869,0.007846233231687252,7.943256230064132e-05,0.0003532704072863786,0.005207327373239538,0.003935392584754146,0.0062210995701022205,5.418939465726396e-05,0.00020571348202636728,0.005117853234607771,0.0033546916995791445,0.006411110015739274,5.235628803313765e-05,0.0004113986723495182,0.00583622957397014,0.0028947250991077454,0.007715807884307485,6.791312470694589e-05,0.00028009790376636365,0.004781987945174526,0.00253833521237985,0.006265785546872324,4.570321416980157e-05,0.00041139867234951183,0.004931742699337923,0.002829703405676909,0.00636211446659524,4.8483721850159944e-05,0.00028009790376636365,0.004407319788728839,0.0023037759923380547,0.005788777796010229,3.8817332194454234e-05
2030,MR051644,2,val,0.00021173646077596943,0.008964373378320825,0.0073172821112316554,0.01035903989028626,0.00016085232494389277,0.00012903905646777784,0.007956997813056933,0.006750839039483338,0.009000387888154696,0.00012658080987425408,0.0002117364607759699,0.007285889698477335,0.006335285003527485,0.008129161912942039,0.00010621910948274772,0.00012903905646777795,0.007389384034413316,0.005263752130494627,0.009025081041468078,0.00010915917429635326,0.00031551004793955165,0.00692653778095685,0.004470690953507088,0.00871191710114911,9.588457717906441e-05,0.000183725183987281,0.0057067942665610825,0.004204434131436618,0.006886495352678445,6.5101084608051e-05,0.00031551004793955333,0.005763750809059457,0.004618493788563679,0.006711801034528192,6.6378758002095e-05,0.000183725183987281,0.004980947687062901,0.0035792693370997144,0.0060642059448335365,4.958576272885663e-05,0.0003674251003142825,0.0056919298218436835,0.0029494487831331355,0.007476160045251124,6.459221714653482e-05,0.00025015880532969095,0.004509477357581717,0.0027336154916521595,0.005757907888384747,4.062615690732398e-05,0.00036742510031427696,0.004320642659833593,0.003044761605068078,0.0052871226740773426,3.722423940243949e-05,0.00025015880532969095,0.0039848480888798376,0.0024449663134991743,0.0050730220913172116,3.1713413413138195e-05
2031,MR051644,2,val,0.00023431422688407496,0.009120588404012942,0.007761188894601838,0.010306939387875639,0.00016646905260303313,0.00014279867833480567,0.010350294582304596,0.008443604419569718,0.011954191085280865,0.00021419714009758583,0.00023431422688407574,0.011199617324268581,0.009414589732878561,0.012739133475306624,0.00025092002154010023,0.0001427986783348057,0.007365206152666231,0.006431343910216535,0.008189644868227425,0.00010843246755916311,0.00034915334225471214,0.006950593292059692,0.004730415441073155,0.008614636735126491,9.658879632333413e-05,0.00020331606699832002,0.006715272067830743,0.004969452013821829,0.008090675074084576,9.015447647209129e-05,0.00034915334225471393,0.0075774875758481,0.005765080874901733,0.009030506080150017,0.00011478619755778415,0.00020331606699832002,0.0050383563708452095,0.004146108014032826,0.005791768016535323,5.073478842138873e-05,0.00040660417200907384,0.005882248376054291,0.003170903430675433,0.007679954741925725,6.903633340469665e-05,0.00027683360180035086,0.005137409933208478,0.003188899905850387,0.006525324856107069,5.274894708726134e-05,0.00040660417200906766,0.006194971470743501,0.004201903679901111,0.007680216138500849,7.664171446925539e-05,0.00027683360180035086,0.0038601431402612014,0.0027801704028920246,0.004694150413130951,2.9764395570214278e-05
2032,MR051651,2,train,0.0001119266238613901,0.009041692540642635,0.0061855305326539035,0.011191008180378829,0.00016349945206369952,6.821170942296586e-05,0.0056694041419890154,0.0036724915838526515,0.00712577466021005,6.426385894156022e-05,0.00011192662386139032,0.00598068946605237,0.0035109605890502947,0.0076965301593572635,7.156342075176034e-05,6.82117094229659e-05,0.005161575616490117,0.003192724865675188,0.006562759016811897,5.3263297980646486e-05,0.00016678268036974395,0.0065834843942834675,0.003224606587719332,0.008732219679868827,8.664974818305134e-05,9.71195016987028e-05,0.0041953650263256105,0.0021258525426113943,0.005537272951045486,3.518064076730731e-05,0.00016678268036974479,0.004620132655091364,0.002229064286460581,0.00613973107091806,4.266502521637065e-05,9.71195016987028e-05,0.004097309207329974,0.0020477271983090914,0.005418594297539011,3.355435084001709e-05,0.00019422564658631316,0.006286581493996031,0.0026058375923473133,0.008483880540867026,7.876661858939262e-05,0.00013223717071277665,0.003691670598089039,0.0015381800609506635,0.0049864291661203325,2.7230473728641694e-05,0.00019422564658631012,0.004417845898412489,0.0017160492875289615,0.005994612738095012,3.888020703695963e-05,0.00013223717071277665,0.0035323625784941136,0.0014439245472215485,0.004779525373180243,2.49287808909427e-05
2033,MR051651,2,train,0.00010591708222286903,0.008532737197604301,0.005833325228495782,0.0105640977253434,0.000145627843972011,6.454930012417696e-05,0.006864942715732212,0.004360543804161494,0.008672457738551156,9.422586549496704e-05,0.00010591708222286954,0.00575108998474193,0.003522738716586323,0.007334900621021599,6.621045518559929e-05,6.454930012417698e-05,0.006410225794624993,0.004035013299863227,0.008116134896641109,8.215297799054873e-05,0.00015782781844603092,0.005979960502804756,0.0031129740308630032,0.007861293151720943,7.149053733412204e-05,9.190498106692223e-05,0.005033357175413058,0.002720982521058405,0.006576057180966506,5.064827392724651e-05,0.0001578278184460318,0.004663182876830802,0.002432327445733354,0.0061278471472337,4.3466727463127924e-05,9.190498106692218e-05,0.004871246166442018,0.002606853698692961,0.006375052724365911,4.7436983444834396e-05,0.00018379732247395027,0.005437008565442631,0.0023374519548628662,0.007314237230352909,5.8961747903172824e-05,0.00012513711930282103,0.004231576104325251,0.001899654344003389,0.005672819081481399,3.578956295791041e-05,0.00018379732247394753,0.004243266559255381,0.0018745773522961641,0.0056893076222659525,3.588226147051517e-05,0.00012513711930282103,0.0040415496378848415,0.0018278937743238547,0.00541332999227645,3.264533725549166e-05
2034,MR051651,2,train,0.0001417153935323134,0.008329639472606952,0.005741193418183128,0.010286824907870825,0.00013878006855018088,8.636595039584689e-05,0.007950508300902949,0.005272978738315802,0.009929179961410932,0.00012639291948081488,0.00014171539353231345,0.006084118163802841,0.004082884116815319,0.007578022101769022,7.409636168624259e-05,8.636595039584682e-05,0.007285466277776707,0.0052301883735990495,0.008875411108296564,0.0001061277927646047,0.00021117114380437958,0.0058513000033586044,0.003229575203410347,0.007617331055530143,6.845388840402694e-05,0.00012296742212057027,0.005253452226683889,0.003067117811467903,0.006765294151960691,5.517641663197719e-05,0.00021117114380438102,0.00447814570521065,0.00280183862227086,0.005678065270388747,4.0090724880043506e-05,0.00012296742212057027,0.004894727381884637,0.002944407985880597,0.0062630719247428746,4.7895608321819846e-05,0.00024591793257459514,0.005205028315848737,0.002371123445697737,0.006958924885073879,5.4048861950838e-05,0.000167431501466251,0.004415005608576369,0.002228286113269295,0.005830931820596116,3.896502489902912e-05,0.00024591793257459145,0.004235713643010212,0.002236277655162886,0.0055486471011240305,3.578842240379292e-05,0.00016743150146625096,0.004144952677142818,0.002114555568663088,0.005465381596014161,3.434174124301438e-05
2035,MR051651,2,train,0.0001559842345444119,0.0092559868380326,0.006481016090326686,0.01137231072467343,0.0001713330207815957,9.506184421754483e-05,0.006319775283946873,0.004626732414651214,0.007644047049764893,7.98381081358036e-05,0.000155984234544412,0.006163468220041786,0.004634483205937864,0.007384161063277453,7.60042691945429e-05,9.506184421754467e-05,0.008537684452151341,0.005919192669045144,0.010521704168639592,0.00014574310046564556,0.000232433248097945,0.006257245777653942,0.0038172832322618173,0.007982444913165085,7.829107806702237e-05,0.00013534859365156528,0.004733843790394689,0.003102664456781984,0.005930186924511123,4.479364369102094e-05,0.00023243324809794628,0.004765013873612928,0.00339458027555784,0.005819894634697351,4.539434880618535e-05,0.00013534859365156533,0.00583527844274287,0.003857417777687052,0.007293583942367938,6.807603863598355e-05,0.0002706785728583959,0.00561362988510806,0.0027532089761210916,0.007436463098583807,6.288114308279242e-05,0.00018428960992780035,0.004100127438484881,0.002239814685806091,0.0053467777198345605,3.3604801812071896e-05,0.0002706785728583918,0.004251069899397498,0.0026293403420351883,0.005399019014210865,3.606283695006417e-05,0.0001842896099278004,0.0050604460620062,0.0028563268292853667,0.006560513510823024,5.119894048138685e-05
2036,MR051651,2,train,0.00016464590779555844,0.009352633741709688,0.006215248243900322,0.011679237968935156,0.00017503391026832263,0.000100340548412675,0.005908378788061248,0.00395479261996289,0.007359037471198582,6.979581716941776e-05,0.0001646459077955591,0.0072749746693342495,0.005107814688318297,0.008935350345756668,0.00010593025669161398,0.00010034054841267503,0.00784409789526155,0.005759804274904581,0.009479574656000017,0.00012303768094388694,0.0002453400707240088,0.006966036991166885,0.003672311367934827,0.009141098224557604,9.704554753407353e-05,0.0001428643871331063,0.004492990280463314,0.00290360323058842,0.005650528235071885,4.035938105602809e-05,0.0002453400707240102,0.005482854840820817,0.0035696364732292606,0.0068834039124279975,6.012355397263771e-05,0.00014286438713310637,0.005292963865377145,0.003427670449621955,0.006653380042092685,5.601639069572883e-05,0.00028570912617702986,0.0062336142158060485,0.0027321672858936896,0.00837061813313889,7.753198600894128e-05,0.00019452305684913883,0.003939989759329511,0.0020114136263953285,0.0051952856812931235,3.103677808669816e-05,0.0002857091261770255,0.005059143038127567,0.0026646595749372608,0.006631503370026878,5.107724759698265e-05,0.00019452305684913883,0.004212156309034021,0.002169529775505278,0.005546837078563021,3.547426102292553e-05
2037,MR051651,2,train,0.00015255214574620856,0.007731043934443673,0.00540955311647506,0.009503517737785926,0.00011958011431237675,9.297021815271506e-05,0.004234351266179851,0.003531159559294665,0.0048343203818611855,3.583974138767657e-05,0.00015255214574620886,0.006656827762204306,0.005334585100693194,0.0077614899517476025,8.869852446761681e-05,9.297021815271509e-05,0.00766895026778814,0.005858294985195813,0.009126130416716819,0.00011760587651649432,0.00022731906749208456,0.005643405267858849,0.0030107925133705804,0.007390884741548133,6.369004882141735e-05,0.00013237054658494412,0.0033673349849460284,0.0024208654419014173,0.004099208900211781,2.2664103095368023e-05,0.00022731906749208584,0.005183236215105199,0.0034219494949465114,0.006482262989995228,5.372947181742656e-05,0.00013237054658494417,0.00548911493623493,0.0033483312321971144,0.007002546452510917,6.0246978860079885e-05,0.0002647228882949248,0.0055998038511635645,0.002520063602499037,0.007496731229223731,6.255169968385878e-05,0.00018023472381891988,0.003375912210399392,0.0017679303611909192,0.004433776655832445,2.2783953195825397e-05,0.0002647228882949208,0.00508579991695663,0.002658059078151134,0.006674434041521338,5.161334783756054e-05,0.00018023472381891988,0.004470586825781945,0.002161024113376607,0.005940762123355302,3.996267982488815e-05
